therapy,region,forecast_origin_month,forecast_origin_month_index,horizon_months,target_month,target_month_index,target_market_regime,target_supply_constrained,target_access_rate_allowed,target_new_metastatic_diagnoses_allowed,target_eligible_new_1l_patient_pool_allowed,target_competitor_overlap_pressure_allowed,horizon_months,calendar_month,target_observed_sales_units
Therapy B,West,2025-07-01,139,1,2025-08-01,140,epidemiology_change,0,0.6,187.80486590737,56.341459772211,1.078252907810606,1,7,232.84383981259805
Therapy B,West,2025-07-01,139,3,2025-10-01,142,epidemiology_change,0,0.6,187.9610449049277,56.3883134714783,1.078252907810606,3,7,233.22525732687757
Therapy B,West,2025-08-01,140,1,2025-09-01,141,epidemiology_change,0,0.6,187.88293917804,56.364881753412,1.078252907810606,1,8,233.03127708567888
Therapy B,West,2025-08-01,140,3,2025-11-01,143,epidemiology_change,0,0.6,188.0391831015254,56.41175493045762,1.078252907810606,3,8,233.4245231337332
Therapy B,West,2025-09-01,141,1,2025-10-01,142,epidemiology_change,0,0.6,187.9610449049277,56.3883134714783,1.078252907810606,1,9,233.22525732687757
Therapy B,West,2025-09-01,141,3,2025-12-01,144,epidemiology_change,0,0.6,188.11735378133145,56.43520613439942,1.078252907810606,3,9,233.6279504321542
Therapy B,West,2025-10-01,142,1,2025-11-01,143,epidemiology_change,0,0.6,188.0391831015254,56.41175493045762,1.078252907810606,1,10,233.4245231337332
Therapy B,West,2025-11-01,143,1,2025-12-01,144,epidemiology_change,0,0.6,188.11735378133145,56.43520613439942,1.078252907810606,1,11,233.6279504321542
Therapy C,East,2015-01-01,13,1,2015-02-01,14,early_market_before_b_launch,0,0.66,139.66761277279377,97.76732894095564,0.0,1,1,468.43341006227706
Therapy C,East,2015-01-01,13,3,2015-04-01,16,early_market_before_b_launch,0,0.66,139.78376070990254,97.84863249693176,0.0,3,1,513.8987623806909
Therapy C,East,2015-01-01,13,6,2015-07-01,19,b_launch_growth,0,0.66,139.95816374488138,97.97071462141696,0.0,6,1,579.5060713448768
Therapy C,East,2015-01-01,13,12,2016-01-01,25,b_launch_growth,0,0.66,140.307622875,98.2153360125,0.0,12,1,692.7236680785543
Therapy C,East,2015-02-01,14,1,2015-03-01,15,early_market_before_b_launch,0,0.66,139.7256746727513,97.8079722709259,0.0,1,2,491.24614068589926
Therapy C,East,2015-02-01,14,3,2015-05-01,17,early_market_before_b_launch,0,0.66,139.84187089428167,97.88930962599716,0.0,3,2,536.2408852966514
Therapy C,East,2015-02-01,14,6,2015-08-01,20,b_launch_growth,0,0.66,140.01634643119112,98.01144250183378,0.0,6,2,600.2390281556856
Therapy C,East,2015-02-01,14,12,2016-02-01,26,b_launch_growth,0,0.66,140.36595083665773,98.2561655856604,0.0,12,2,708.8244174760047
Therapy C,East,2015-03-01,15,1,2015-04-01,16,early_market_before_b_launch,0,0.66,139.78376070990254,97.84863249693176,0.0,1,3,513.8987623806909
Therapy C,East,2015-03-01,15,3,2015-06-01,18,early_market_before_b_launch,0,0.66,139.90000523592707,97.93000366514894,0.0,3,3,558.1451056387272
Therapy C,East,2015-03-01,15,6,2015-09-01,21,b_launch_growth,0,0.66,140.07455330490728,98.0521873134351,0.0,6,3,620.2780349394005
Therapy C,East,2015-03-01,15,12,2016-03-01,27,b_launch_growth,0,0.66,140.42430304611506,98.29701213228051,0.0,12,3,724.1214740109885
Therapy C,East,2015-04-01,16,1,2015-05-01,17,early_market_before_b_launch,0,0.66,139.84187089428167,97.88930962599716,0.0,1,4,536.2408852966514
Therapy C,East,2015-04-01,16,3,2015-07-01,19,b_launch_growth,0,0.66,139.95816374488138,97.97071462141696,0.0,3,4,579.5060713448768
Therapy C,East,2015-04-01,16,6,2015-10-01,22,b_launch_growth,0,0.66,140.1327843760849,98.09294906325944,0.0,6,4,639.5740042298511
Therapy C,East,2015-04-01,16,12,2016-04-01,28,b_launch_growth,0,0.66,140.48267951345207,98.33787565941644,0.0,12,4,738.6276068703398
Therapy C,East,2015-05-01,17,1,2015-06-01,18,early_market_before_b_launch,0,0.66,139.90000523592707,97.93000366514894,0.0,1,5,558.1451056387272
Therapy C,East,2015-05-01,17,3,2015-08-01,20,b_launch_growth,0,0.66,140.01634643119112,98.01144250183378,0.0,3,5,600.2390281556856
Therapy C,East,2015-05-01,17,6,2015-11-01,23,b_launch_growth,0,0.66,140.19103965478328,98.13372775834829,0.0,6,5,658.0926895654125
Therapy C,East,2015-05-01,17,12,2016-05-01,29,b_launch_growth,0,0.66,140.54108024875313,98.3787561741272,0.0,12,5,752.3605926660985
Therapy C,East,2015-06-01,18,1,2015-07-01,19,b_launch_growth,0,0.66,139.95816374488138,97.97071462141696,0.0,1,6,579.5060713448768
Therapy C,East,2015-06-01,18,3,2015-09-01,21,b_launch_growth,0,0.66,140.07455330490728,98.0521873134351,0.0,3,6,620.2780349394005
Therapy C,East,2015-06-01,18,6,2015-12-01,24,b_launch_growth,0,0.66,140.24931915106575,98.17452340574602,0.0,6,6,675.8127091974784
Therapy C,East,2015-06-01,18,12,2016-06-01,30,b_launch_growth,0,0.66,140.59950526210673,98.4196536834747,0.0,12,6,765.3421311729735
Therapy C,East,2015-07-01,19,1,2015-08-01,20,b_launch_growth,0,0.66,140.01634643119112,98.01144250183378,0.0,1,7,600.2390281556856
Therapy C,East,2015-07-01,19,3,2015-10-01,22,b_launch_growth,0,0.66,140.1327843760849,98.09294906325944,0.0,3,7,639.5740042298511
Therapy C,East,2015-07-01,19,6,2016-01-01,25,b_launch_growth,0,0.66,140.307622875,98.2153360125,0.0,6,7,692.7236680785543
Therapy C,East,2015-07-01,19,12,2016-07-01,31,b_launch_growth,0,0.66,140.65795456360576,98.46056819452404,0.0,12,7,777.5969112632242
Therapy C,East,2015-08-01,20,1,2015-09-01,21,b_launch_growth,0,0.66,140.07455330490728,98.0521873134351,0.0,1,8,620.2780349394005
Therapy C,East,2015-08-01,20,3,2015-11-01,23,b_launch_growth,0,0.66,140.19103965478328,98.13372775834829,0.0,3,8,658.0926895654125
Therapy C,East,2015-08-01,20,6,2016-02-01,26,b_launch_growth,0,0.66,140.36595083665773,98.2561655856604,0.0,6,8,708.8244174760047
Therapy C,East,2015-08-01,20,12,2016-08-01,32,b_launch_growth,0,0.66,140.71642816334705,98.50149971434293,0.0,12,8,789.151814183017
Therapy C,East,2015-09-01,21,1,2015-10-01,22,b_launch_growth,0,0.66,140.1327843760849,98.09294906325944,0.0,1,9,639.5740042298511
Therapy C,East,2015-09-01,21,3,2015-12-01,24,b_launch_growth,0,0.66,140.24931915106575,98.17452340574602,0.0,3,9,675.8127091974784
Therapy C,East,2015-09-01,21,6,2016-03-01,27,b_launch_growth,0,0.66,140.42430304611506,98.29701213228051,0.0,6,9,724.1214740109885
Therapy C,East,2015-09-01,21,12,2016-09-01,33,b_launch_growth,0,0.66,140.77492607143176,98.54244825000222,0.0,12,9,800.035240384718
Therapy C,East,2015-10-01,22,1,2015-11-01,23,b_launch_growth,0,0.66,140.19103965478328,98.13372775834829,0.0,1,10,658.0926895654125
Therapy C,East,2015-10-01,22,3,2016-01-01,25,b_launch_growth,0,0.66,140.307622875,98.2153360125,0.0,3,10,692.7236680785543
Therapy C,East,2015-10-01,22,6,2016-04-01,28,b_launch_growth,0,0.66,140.48267951345207,98.33787565941644,0.0,6,10,738.6276068703398
Therapy C,East,2015-10-01,22,12,2016-10-01,34,b_launch_growth,0,0.66,140.83344829796533,98.58341380857571,0.0,12,10,810.2765460605549
Therapy C,East,2015-11-01,23,1,2015-12-01,24,b_launch_growth,0,0.66,140.24931915106575,98.17452340574602,0.0,1,11,675.8127091974784
Therapy C,East,2015-11-01,23,3,2016-02-01,26,b_launch_growth,0,0.66,140.36595083665773,98.2561655856604,0.0,3,11,708.8244174760047
Therapy C,East,2015-11-01,23,6,2016-05-01,29,b_launch_growth,0,0.66,140.54108024875313,98.3787561741272,0.0,6,11,752.3605926660985
Therapy C,East,2015-11-01,23,12,2016-11-01,35,b_launch_growth,0,0.66,140.89199485305718,98.62439639714002,0.0,12,11,819.9055760208744
Therapy C,East,2015-12-01,24,1,2016-01-01,25,b_launch_growth,0,0.66,140.307622875,98.2153360125,0.0,1,12,692.7236680785543
Therapy C,East,2015-12-01,24,3,2016-03-01,27,b_launch_growth,0,0.66,140.42430304611506,98.29701213228051,0.0,3,12,724.1214740109885
Therapy C,East,2015-12-01,24,6,2016-06-01,30,b_launch_growth,0,0.66,140.59950526210673,98.4196536834747,0.0,6,12,765.3421311729735
Therapy C,East,2015-12-01,24,12,2016-12-01,36,b_launch_growth,0,0.66,140.95056574682107,98.66539602277474,0.0,12,12,828.9522804072205
Therapy C,East,2016-01-01,25,1,2016-02-01,26,b_launch_growth,0,0.66,140.36595083665773,98.2561655856604,0.0,1,1,708.8244174760047
Therapy C,East,2016-01-01,25,3,2016-04-01,28,b_launch_growth,0,0.66,140.48267951345207,98.33787565941644,0.0,3,1,738.6276068703398
Therapy C,East,2016-01-01,25,6,2016-07-01,31,b_launch_growth,0,0.66,140.65795456360576,98.46056819452404,0.0,6,1,777.5969112632242
Therapy C,East,2016-01-01,25,12,2017-01-01,37,b_launch_growth,0,0.66,141.00916098937498,98.70641269256248,0.0,12,1,837.4464037698295
Therapy C,East,2016-02-01,26,1,2016-03-01,27,b_launch_growth,0,0.66,140.42430304611506,98.29701213228051,0.0,1,2,724.1214740109885
Therapy C,East,2016-02-01,26,3,2016-05-01,29,b_launch_growth,0,0.66,140.54108024875313,98.3787561741272,0.0,3,2,752.3605926660985
Therapy C,East,2016-02-01,26,6,2016-08-01,32,b_launch_growth,0,0.66,140.71642816334705,98.50149971434293,0.0,6,2,789.151814183017
Therapy C,East,2016-02-01,26,12,2017-02-01,38,b_launch_growth,0,0.66,141.067780590841,98.7474464135887,0.0,12,2,845.4172361611239
Therapy C,East,2016-03-01,27,1,2016-04-01,28,b_launch_growth,0,0.66,140.48267951345207,98.33787565941644,0.0,1,3,738.6276068703398
Therapy C,East,2016-03-01,27,3,2016-06-01,30,b_launch_growth,0,0.66,140.59950526210673,98.4196536834747,0.0,3,3,765.3421311729735
Therapy C,East,2016-03-01,27,6,2016-09-01,33,b_launch_growth,0,0.66,140.77492607143176,98.54244825000222,0.0,6,3,800.035240384718
Therapy C,East,2016-03-01,27,12,2017-03-01,39,b_launch_growth,0,0.66,141.1264245613456,98.78849719294192,0.0,12,3,852.8934170271538
Therapy C,East,2016-04-01,28,1,2016-05-01,29,b_launch_growth,0,0.66,140.54108024875313,98.3787561741272,0.0,1,4,752.3605926660985
Therapy C,East,2016-04-01,28,3,2016-07-01,31,b_launch_growth,0,0.66,140.65795456360576,98.46056819452404,0.0,3,4,777.5969112632242
Therapy C,East,2016-04-01,28,6,2016-10-01,34,b_launch_growth,0,0.66,140.83344829796533,98.58341380857571,0.0,6,4,810.2765460605549
Therapy C,East,2016-04-01,28,12,2017-04-01,40,b_launch_growth,0,0.66,141.1850929110193,98.82956503771352,0.0,12,4,859.9027837696823
Therapy C,East,2016-05-01,29,1,2016-06-01,30,b_launch_growth,0,0.66,140.59950526210673,98.4196536834747,0.0,1,5,765.3421311729735
Therapy C,East,2016-05-01,29,3,2016-08-01,32,b_launch_growth,0,0.66,140.71642816334705,98.50149971434293,0.0,3,5,789.151814183017
Therapy C,East,2016-05-01,29,6,2016-11-01,35,b_launch_growth,0,0.66,140.89199485305718,98.62439639714002,0.0,6,5,819.9055760208744
Therapy C,East,2016-05-01,29,12,2017-05-01,41,b_launch_growth,0,0.66,141.24378564999685,98.8706499549978,0.0,12,5,866.4722578736068
Therapy C,East,2016-06-01,30,1,2016-07-01,31,b_launch_growth,0,0.66,140.65795456360576,98.46056819452404,0.0,1,6,777.5969112632242
Therapy C,East,2016-06-01,30,3,2016-09-01,33,b_launch_growth,0,0.66,140.77492607143176,98.54244825000222,0.0,3,6,800.035240384718
Therapy C,East,2016-06-01,30,6,2016-12-01,36,b_launch_growth,0,0.66,140.95056574682107,98.66539602277474,0.0,6,6,828.9522804072205
Therapy C,East,2016-06-01,30,12,2017-06-01,42,b_launch_growth,0,0.66,141.30250278841726,98.91175195189209,0.0,12,6,872.6277624318872
Therapy C,East,2016-07-01,31,1,2016-08-01,32,b_launch_growth,0,0.66,140.71642816334705,98.50149971434293,0.0,1,7,789.151814183017
Therapy C,East,2016-07-01,31,3,2016-10-01,34,b_launch_growth,0,0.66,140.83344829796533,98.58341380857571,0.0,3,7,810.2765460605549
Therapy C,East,2016-07-01,31,6,2017-01-01,37,b_launch_growth,0,0.66,141.00916098937498,98.70641269256248,0.0,6,7,837.4464037698295
Therapy C,East,2016-07-01,31,12,2017-07-01,43,b_launch_growth,0,0.66,141.3612443364238,98.95287103549666,0.0,12,7,878.3941657465018
Therapy C,East,2016-08-01,32,1,2016-09-01,33,b_launch_growth,0,0.66,140.77492607143176,98.54244825000222,0.0,1,8,800.035240384718
Therapy C,East,2016-08-01,32,3,2016-11-01,35,b_launch_growth,0,0.66,140.89199485305718,98.62439639714002,0.0,3,8,819.9055760208744
Therapy C,East,2016-08-01,32,6,2017-02-01,38,b_launch_growth,0,0.66,141.067780590841,98.7474464135887,0.0,6,8,845.4172361611239
Therapy C,East,2016-08-01,32,12,2017-08-01,44,b_launch_growth,0,0.66,141.42001030416375,98.99400721291462,0.0,12,8,883.7952464386324
Therapy C,East,2016-09-01,33,1,2016-10-01,34,b_launch_growth,0,0.66,140.83344829796533,98.58341380857571,0.0,1,9,810.2765460605549
Therapy C,East,2016-09-01,33,3,2016-12-01,36,b_launch_growth,0,0.66,140.95056574682107,98.66539602277474,0.0,3,9,828.9522804072205
Therapy C,East,2016-09-01,33,6,2017-03-01,39,b_launch_growth,0,0.66,141.1264245613456,98.78849719294192,0.0,6,9,852.8934170271538
Therapy C,East,2016-09-01,33,12,2017-09-01,45,b_launch_growth,0,0.66,141.47880070178897,99.03516049125228,0.0,12,9,888.8536761676753
Therapy C,East,2016-10-01,34,1,2016-11-01,35,b_launch_growth,0,0.66,140.89199485305718,98.62439639714002,0.0,1,10,819.9055760208744
Therapy C,East,2016-10-01,34,3,2017-01-01,37,b_launch_growth,0,0.66,141.00916098937498,98.70641269256248,0.0,3,10,837.4464037698295
Therapy C,East,2016-10-01,34,6,2017-04-01,40,b_launch_growth,0,0.66,141.1850929110193,98.82956503771352,0.0,6,10,859.9027837696823
Therapy C,East,2016-10-01,34,12,2017-10-01,46,b_launch_growth,0,0.66,141.53761553945515,99.07633087761862,0.0,12,10,893.5910166424525
Therapy C,East,2016-11-01,35,1,2016-12-01,36,b_launch_growth,0,0.66,140.95056574682107,98.66539602277474,0.0,1,11,828.9522804072205
Therapy C,East,2016-11-01,35,3,2017-02-01,38,b_launch_growth,0,0.66,141.067780590841,98.7474464135887,0.0,3,11,845.4172361611239
Therapy C,East,2016-11-01,35,6,2017-05-01,41,b_launch_growth,0,0.66,141.24378564999685,98.8706499549978,0.0,6,11,866.4722578736068
Therapy C,East,2016-11-01,35,12,2017-11-01,47,b_launch_growth,0,0.66,141.59645482732242,99.11751837912568,0.0,12,11,898.0277281160696
Therapy C,East,2016-12-01,36,1,2017-01-01,37,b_launch_growth,0,0.66,141.00916098937498,98.70641269256248,0.0,1,12,837.4464037698295
Therapy C,East,2016-12-01,36,3,2017-03-01,39,b_launch_growth,0,0.66,141.1264245613456,98.78849719294192,0.0,3,12,852.8934170271538
Therapy C,East,2016-12-01,36,6,2017-06-01,42,b_launch_growth,0,0.66,141.30250278841726,98.91175195189209,0.0,6,12,872.6277624318872
Therapy C,East,2016-12-01,36,12,2017-12-01,48,b_launch_growth,0,0.66,141.65531857555513,99.15872300288858,0.0,12,12,902.1831869956446
Therapy C,East,2017-01-01,37,1,2017-02-01,38,b_launch_growth,0,0.66,141.067780590841,98.7474464135887,0.0,1,1,845.4172361611239
Therapy C,East,2017-01-01,37,3,2017-04-01,40,b_launch_growth,0,0.66,141.1850929110193,98.82956503771352,0.0,3,1,859.9027837696823
Therapy C,East,2017-01-01,37,6,2017-07-01,43,b_launch_growth,0,0.66,141.3612443364238,98.95287103549666,0.0,6,1,878.3941657465018
Therapy C,East,2017-01-01,37,12,2018-01-01,49,b_launch_growth,0,0.66,141.71420679432185,99.19994475602527,0.0,12,1,906.0757105770144
Therapy C,East,2017-02-01,38,1,2017-03-01,39,b_launch_growth,0,0.66,141.1264245613456,98.78849719294192,0.0,1,2,852.8934170271538
Therapy C,East,2017-02-01,38,3,2017-05-01,41,b_launch_growth,0,0.66,141.24378564999685,98.8706499549978,0.0,3,2,866.4722578736068
Therapy C,East,2017-02-01,38,6,2017-08-01,44,b_launch_growth,0,0.66,141.42001030416375,98.99400721291462,0.0,6,2,883.7952464386324
Therapy C,East,2017-02-01,38,12,2018-02-01,50,b_launch_growth,0,0.66,141.77311949379524,99.24118364565666,0.0,12,2,909.7225872396464
Therapy C,East,2017-03-01,39,1,2017-04-01,40,b_launch_growth,0,0.66,141.1850929110193,98.82956503771352,0.0,1,3,859.9027837696823
Therapy C,East,2017-03-01,39,3,2017-06-01,42,b_launch_growth,0,0.66,141.30250278841726,98.91175195189209,0.0,3,3,872.6277624318872
Therapy C,East,2017-03-01,39,6,2017-09-01,45,b_launch_growth,0,0.66,141.47880070178897,99.03516049125228,0.0,6,3,888.8536761676753
Therapy C,East,2017-03-01,39,12,2018-03-01,51,b_launch_growth,0,0.66,141.83205668415232,99.2824396789066,0.0,12,3,913.1401107149532
Therapy C,East,2017-04-01,40,1,2017-05-01,41,b_launch_growth,0,0.66,141.24378564999685,98.8706499549978,0.0,1,4,866.4722578736068
Therapy C,East,2017-04-01,40,3,2017-07-01,43,b_launch_growth,0,0.66,141.3612443364238,98.95287103549666,0.0,3,4,878.3941657465018
Therapy C,East,2017-04-01,40,6,2017-10-01,46,b_launch_growth,0,0.66,141.53761553945515,99.07633087761862,0.0,6,4,893.5910166424525
Therapy C,East,2017-04-01,40,12,2018-04-01,52,b_launch_growth,0,0.66,141.8910183755744,99.32371286290208,0.0,12,4,916.3436172781512
Therapy C,East,2017-05-01,41,1,2017-06-01,42,b_launch_growth,0,0.66,141.30250278841726,98.91175195189209,0.0,1,5,872.6277624318872
Therapy C,East,2017-05-01,41,3,2017-08-01,44,b_launch_growth,0,0.66,141.42001030416375,98.99400721291462,0.0,3,5,883.7952464386324
Therapy C,East,2017-05-01,41,6,2017-11-01,47,b_launch_growth,0,0.66,141.59645482732242,99.11751837912568,0.0,6,5,898.0277281160696
Therapy C,East,2017-05-01,41,12,2018-05-01,53,b_launch_growth,0,0.66,141.95000457824682,99.36500320477276,0.0,12,5,919.3475249151238
Therapy C,East,2017-06-01,42,1,2017-07-01,43,b_launch_growth,0,0.66,141.3612443364238,98.95287103549666,0.0,1,6,878.3941657465018
Therapy C,East,2017-06-01,42,3,2017-09-01,45,b_launch_growth,0,0.66,141.47880070178897,99.03516049125228,0.0,3,6,888.8536761676753
Therapy C,East,2017-06-01,42,6,2017-12-01,48,b_launch_growth,0,0.66,141.65531857555513,99.15872300288858,0.0,6,6,902.1831869956446
Therapy C,East,2017-06-01,42,12,2018-06-01,54,b_launch_growth,0,0.66,142.00901530235933,99.40631071165151,0.0,12,6,922.1653736863868
Therapy C,East,2017-07-01,43,1,2017-08-01,44,b_launch_growth,0,0.66,141.42001030416375,98.99400721291462,0.0,1,7,883.7952464386324
Therapy C,East,2017-07-01,43,3,2017-10-01,46,b_launch_growth,0,0.66,141.53761553945515,99.07633087761862,0.0,3,7,893.5910166424525
Therapy C,East,2017-07-01,43,6,2018-01-01,49,b_launch_growth,0,0.66,141.71420679432185,99.19994475602527,0.0,6,7,906.0757105770144
Therapy C,East,2017-07-01,43,12,2018-07-01,55,b_launch_growth,0,0.66,142.06805055810585,99.4476353906741,0.0,12,7,924.8098666544626
Therapy C,East,2017-08-01,44,1,2017-09-01,45,b_launch_growth,0,0.66,141.47880070178897,99.03516049125228,0.0,1,8,888.8536761676753
Therapy C,East,2017-08-01,44,3,2017-11-01,47,b_launch_growth,0,0.66,141.59645482732242,99.11751837912568,0.0,3,8,898.0277281160696
Therapy C,East,2017-08-01,44,6,2018-02-01,50,b_launch_growth,0,0.66,141.77311949379524,99.24118364565666,0.0,6,8,909.7225872396464
Therapy C,East,2017-08-01,44,12,2018-08-01,56,b_launch_growth,0,0.66,142.12711035568455,99.48897724897918,0.0,12,8,927.2929108625378
Therapy C,East,2017-09-01,45,1,2017-10-01,46,b_launch_growth,0,0.66,141.53761553945515,99.07633087761862,0.0,1,9,893.5910166424525
