therapy,region,forecast_origin_month,forecast_origin_month_index,horizon_months,target_month,target_month_index,target_market_regime,target_supply_constrained,sales_at_forecast_origin,sales_lag_1,sales_lag_3,sales_lag_6,sales_lag_12,rolling_mean_3,rolling_mean_6,rolling_sd_6,sales_change_vs_3_months_ago,therapy_age_months,calendar_month,calendar_year,horizon_months,target_access_rate_allowed,target_new_metastatic_diagnoses_allowed,target_eligible_new_1l_patient_pool_allowed,target_competitor_overlap_pressure_allowed,target_observed_sales_units
Therapy C,East,2025-02-01,134,3,2025-05-01,137,epidemiology_change,0,1073.623355124775,1070.9542753643966,1065.135581119784,1055.046959326703,1028.76229917385,1068.0727459960217,1063.306123261744,5.953075519219522,8.487774004990797,134,2,2025,3,0.66,164.6326109530439,115.2428276671307,0.0,1080.7830901544576
Therapy C,East,2025-02-01,134,6,2025-08-01,140,epidemiology_change,0,1073.623355124775,1070.9542753643966,1065.135581119784,1055.046959326703,1028.76229917385,1068.0727459960217,1063.306123261744,5.953075519219522,8.487774004990797,134,2,2025,6,0.66,164.8380169806173,115.3866118864321,0.0,1086.84765887031
Therapy C,East,2025-03-01,135,1,2025-04-01,136,epidemiology_change,0,1076.145204785159,1073.623355124775,1068.1283815038842,1058.6062806451764,1033.798843367699,1070.9020039976851,1066.4021892280896,5.6198448072793505,8.01682328127481,135,3,2025,1,0.66,164.56419917253692,115.19493942077584,0.0,1078.5289134371544
Therapy C,East,2025-03-01,135,3,2025-06-01,138,epidemiology_change,0,1076.145204785159,1073.623355124775,1068.1283815038842,1058.6062806451764,1033.798843367699,1070.9020039976851,1066.4021892280896,5.6198448072793505,8.01682328127481,135,3,2025,3,0.66,164.70105117334356,115.29073582134048,0.0,1082.915879927791
Therapy C,East,2025-03-01,135,6,2025-09-01,141,epidemiology_change,0,1076.145204785159,1073.623355124775,1068.1283815038842,1058.6062806451764,1033.798843367699,1070.9020039976851,1066.4021892280896,5.6198448072793505,8.01682328127481,135,3,2025,6,0.66,164.90654259125185,115.43457981387628,0.0,1088.6607702200206
Therapy C,East,2025-04-01,136,1,2025-05-01,137,epidemiology_change,0,1078.5289134371544,1076.145204785159,1070.9542753643966,1061.965261610521,1038.5538322897323,1073.5742784247768,1069.32534325142,5.3064953243551125,7.574638072757807,136,4,2025,1,0.66,164.6326109530439,115.2428276671307,0.0,1080.7830901544576
Therapy C,East,2025-04-01,136,3,2025-07-01,139,epidemiology_change,0,1078.5289134371544,1076.145204785159,1070.9542753643966,1061.965261610521,1038.5538322897323,1073.5742784247768,1069.32534325142,5.3064953243551125,7.574638072757807,136,4,2025,3,0.66,164.76951984525877,115.33866389168114,0.0,1084.9349803590262
Therapy C,East,2025-04-01,136,6,2025-10-01,142,epidemiology_change,0,1078.5289134371544,1076.145204785159,1070.9542753643966,1061.965261610521,1038.5538322897323,1073.5742784247768,1069.32534325142,5.3064953243551125,7.574638072757807,136,4,2025,6,0.66,164.975096689,115.4825676823,0.0,1090.3807741490614
Therapy C,East,2025-05-01,137,1,2025-06-01,138,epidemiology_change,0,1080.7830901544576,1078.5289134371544,1073.623355124775,1065.135581119784,1043.0420701259486,1076.0991577823627,1072.0859518891923,5.012057566197673,7.159735029682679,137,5,2025,1,0.66,164.70105117334356,115.29073582134048,0.0,1082.915879927791
Therapy C,East,2025-05-01,137,3,2025-08-01,140,epidemiology_change,0,1080.7830901544576,1078.5289134371544,1073.623355124775,1065.135581119784,1043.0420701259486,1076.0991577823627,1072.0859518891923,5.012057566197673,7.159735029682679,137,5,2025,3,0.66,164.8380169806173,115.3866118864321,0.0,1086.84765887031
Therapy C,East,2025-05-01,137,6,2025-11-01,143,epidemiology_change,0,1080.7830901544576,1078.5289134371544,1073.623355124775,1065.135581119784,1043.0420701259486,1076.0991577823627,1072.0859518891923,5.012057566197673,7.159735029682679,137,5,2025,6,0.66,165.0436792857042,115.53057549999292,0.0,1092.013753008781
Therapy C,East,2025-06-01,138,1,2025-07-01,139,epidemiology_change,0,1082.915879927791,1080.7830901544576,1076.145204785159,1068.1283815038842,1047.2778799714738,1078.4857361255902,1074.6938700616377,4.735583221574094,6.770675142631944,138,6,2025,1,0.66,164.76951984525877,115.33866389168114,0.0,1084.9349803590262
Therapy C,East,2025-06-01,138,3,2025-09-01,141,epidemiology_change,0,1082.915879927791,1080.7830901544576,1076.145204785159,1068.1283815038842,1047.2778799714738,1078.4857361255902,1074.6938700616377,4.735583221574094,6.770675142631944,138,6,2025,3,0.66,164.90654259125185,115.43457981387628,0.0,1088.6607702200206
Therapy C,East,2025-06-01,138,6,2025-12-01,144,epidemiology_change,0,1082.915879927791,1080.7830901544576,1076.145204785159,1068.1283815038842,1047.2778799714738,1078.4857361255902,1074.6938700616377,4.735583221574094,6.770675142631944,138,6,2025,6,0.66,165.11229039321194,115.57860327524834,0.0,1093.565429246148
Therapy C,East,2025-07-01,139,1,2025-08-01,140,epidemiology_change,0,1084.9349803590262,1082.915879927791,1078.5289134371544,1070.9542753643966,1051.2750786563288,1080.742627839801,1077.158453132289,4.476148572300788,6.406066921871798,139,7,2025,1,0.66,164.8380169806173,115.3866118864321,0.0,1086.84765887031
Therapy C,East,2025-07-01,139,3,2025-10-01,142,epidemiology_change,0,1084.9349803590262,1082.915879927791,1078.5289134371544,1070.9542753643966,1051.2750786563288,1080.742627839801,1077.158453132289,4.476148572300788,6.406066921871798,139,7,2025,3,0.66,164.975096689,115.4825676823,0.0,1090.3807741490614
Therapy C,East,2025-08-01,140,1,2025-09-01,141,epidemiology_change,0,1086.84765887031,1084.9349803590262,1080.7830901544576,1073.623355124775,1055.046959326703,1082.877983480425,1079.4885706313937,4.232857162279865,6.064568715852374,140,8,2025,1,0.66,164.90654259125185,115.43457981387628,0.0,1088.6607702200206
Therapy C,East,2025-08-01,140,3,2025-11-01,143,epidemiology_change,0,1086.84765887031,1084.9349803590262,1080.7830901544576,1073.623355124775,1055.046959326703,1082.877983480425,1079.4885706313937,4.232857162279865,6.064568715852374,140,8,2025,3,0.66,165.0436792857042,115.53057549999292,0.0,1092.013753008781
Therapy C,East,2025-09-01,141,1,2025-10-01,142,epidemiology_change,0,1088.6607702200206,1086.84765887031,1082.915879927791,1076.145204785159,1058.6062806451764,1084.899506385709,1081.6926212556496,4.004841835196544,5.744890292229684,141,9,2025,1,0.66,164.975096689,115.4825676823,0.0,1090.3807741490614
Therapy C,East,2025-09-01,141,3,2025-12-01,144,epidemiology_change,0,1088.6607702200206,1086.84765887031,1082.915879927791,1076.145204785159,1058.6062806451764,1084.899506385709,1081.6926212556496,4.004841835196544,5.744890292229684,141,9,2025,3,0.66,165.11229039321194,115.57860327524834,0.0,1093.565429246148
Therapy C,East,2025-10-01,142,1,2025-11-01,143,epidemiology_change,0,1090.3807741490614,1088.6607702200206,1084.9349803590262,1078.5289134371544,1061.965261610521,1086.8144698164524,1083.7785488281268,3.791266228889031,5.445793790035168,142,10,2025,1,0.66,165.0436792857042,115.53057549999292,0.0,1092.013753008781
Therapy C,East,2025-11-01,143,1,2025-12-01,144,epidemiology_change,0,1092.013753008781,1090.3807741490614,1086.84765887031,1080.7830901544576,1065.135581119784,1088.6297344131306,1085.7538589467779,3.5913258040099687,5.166094138470953,143,11,2025,1,0.66,165.11229039321194,115.57860327524834,0.0,1093.565429246148
Therapy C,North,2015-01-01,13,1,2015-02-01,14,early_market_before_b_launch,0,690.995632294169,654.2652784393429,582.2103762408751,482.95691590845456,350.9764509982996,618.122452113013,566.5454139824825,64.25842126278413,108.78525605329389,13,1,2015,1,0.76,208.639273401334,146.04749138093376,0.0,727.7755719836236
Therapy C,North,2015-01-01,13,3,2015-04-01,16,early_market_before_b_launch,0,690.995632294169,654.2652784393429,582.2103762408751,482.95691590845456,350.9764509982996,618.122452113013,566.5454139824825,64.25842126278413,108.78525605329389,13,1,2015,3,0.76,208.8127783444224,146.16894484109565,0.0,800.4188984732485
Therapy C,North,2015-01-01,13,6,2015-07-01,19,b_launch_growth,0,690.995632294169,654.2652784393429,582.2103762408751,482.95691590845456,350.9764509982996,618.122452113013,566.5454139824825,64.25842126278413,108.78525605329389,13,1,2015,6,0.76,209.07330633494624,146.35131443446235,0.0,904.0000829280326
Therapy C,North,2015-01-01,13,12,2016-01-01,25,b_launch_growth,0,690.995632294169,654.2652784393429,582.2103762408751,482.95691590845456,350.9764509982996,618.122452113013,566.5454139824825,64.25842126278413,108.78525605329389,13,1,2015,12,0.76,209.595337875,146.71673651249998,0.0,1080.4557150370724
Therapy C,North,2015-02-01,14,1,2015-03-01,15,early_market_before_b_launch,0,727.7755719836236,690.995632294169,617.8917016588209,514.3692321961596,364.8736676512736,654.3842041307776,601.2185333801017,66.23170251610998,109.88387032480273,14,2,2015,1,0.76,208.7260078444804,146.10820549113626,0.0,764.3301815811379
Therapy C,North,2015-02-01,14,3,2015-05-01,17,early_market_before_b_launch,0,727.7755719836236,690.995632294169,617.8917016588209,514.3692321961596,364.8736676512736,654.3842041307776,601.2185333801017,66.23170251610998,109.88387032480273,14,2,2015,3,0.76,208.89958491614917,146.22970944130438,0.0,835.8359625671485
Therapy C,North,2015-02-01,14,6,2015-08-01,20,b_launch_growth,0,727.7755719836236,690.995632294169,617.8917016588209,514.3692321961596,364.8736676512736,654.3842041307776,601.2185333801017,66.23170251610998,109.88387032480273,14,2,2015,6,0.76,209.16022121202627,146.41215484841837,0.0,936.4975625740632
Therapy C,North,2015-02-01,14,12,2016-02-01,26,b_launch_growth,0,727.7755719836236,690.995632294169,617.8917016588209,514.3692321961596,364.8736676512736,654.3842041307776,601.2185333801017,66.23170251610998,109.88387032480273,14,2,2015,12,0.76,209.6824697683406,146.77772883783842,0.0,1105.3835856871065
Therapy C,North,2015-03-01,15,1,2015-04-01,16,early_market_before_b_launch,0,764.3301815811379,727.7755719836236,654.2652784393429,547.5789794512422,382.3045127914795,691.0121609057119,636.7862566780123,67.55249418235624,110.06490314179507,15,3,2015,1,0.76,208.8127783444224,146.16894484109565,0.0,800.4188984732485
Therapy C,North,2015-03-01,15,3,2015-06-01,18,early_market_before_b_launch,0,764.3301815811379,727.7755719836236,654.2652784393429,547.5789794512422,382.3045127914795,691.0121609057119,636.7862566780123,67.55249418235624,110.06490314179507,15,3,2015,3,0.76,208.9864275746566,146.2904993022596,0.0,870.4095719839631
Therapy C,North,2015-03-01,15,6,2015-09-01,21,b_launch_growth,0,764.3301815811379,727.7755719836236,654.2652784393429,547.5789794512422,382.3045127914795,691.0121609057119,636.7862566780123,67.55249418235624,110.06490314179507,15,3,2015,6,0.76,209.24717222091093,146.47302055463763,0.0,967.8189579456445
Therapy C,North,2015-03-01,15,12,2016-03-01,27,b_launch_growth,0,764.3301815811379,727.7755719836236,654.2652784393429,547.5789794512422,382.3045127914795,691.0121609057119,636.7862566780123,67.55249418235624,110.06490314179507,15,3,2015,12,0.76,209.7696378837028,146.83874651859193,0.0,1129.0378070108789
Therapy C,North,2015-04-01,16,1,2015-05-01,17,early_market_before_b_launch,0,800.4188984732485,764.3301815811379,690.995632294169,582.2103762408751,403.0845687205861,727.7004619529768,672.9114570329949,68.25837855771388,109.42326617907952,16,4,2015,1,0.76,208.89958491614917,146.22970944130438,0.0,835.8359625671485
Therapy C,North,2015-04-01,16,3,2015-07-01,19,b_launch_growth,0,800.4188984732485,764.3301815811379,690.995632294169,582.2103762408751,403.0845687205861,727.7004619529768,672.9114570329949,68.25837855771388,109.42326617907952,16,4,2015,3,0.76,209.07330633494624,146.35131443446235,0.0,904.0000829280326
Therapy C,North,2015-04-01,16,6,2015-10-01,22,b_launch_growth,0,800.4188984732485,764.3301815811379,690.995632294169,582.2103762408751,403.0845687205861,727.7004619529768,672.9114570329949,68.25837855771388,109.42326617907952,16,4,2015,6,0.76,209.3341593766207,146.5339115636345,0.0,997.9050917440672
Therapy C,North,2015-04-01,16,12,2016-04-01,28,b_launch_growth,0,800.4188984732485,764.3301815811379,690.995632294169,582.2103762408751,403.0845687205861,727.7004619529768,672.9114570329949,68.25837855771388,109.42326617907952,16,4,2015,12,0.76,209.8568422361444,146.8997895653011,0.0,1151.4447483629856
Therapy C,North,2015-05-01,17,1,2015-06-01,18,early_market_before_b_launch,0,835.8359625671485,800.4188984732485,727.7755719836236,617.8917016588209,426.97996291594654,764.1748840126701,709.2795440717238,68.39834245547557,108.06039058352485,17,5,2015,1,0.76,208.9864275746566,146.2904993022596,0.0,870.4095719839631
Therapy C,North,2015-05-01,17,3,2015-08-01,20,b_launch_growth,0,835.8359625671485,800.4188984732485,727.7755719836236,617.8917016588209,426.97996291594654,764.1748840126701,709.2795440717238,68.39834245547557,108.06039058352485,17,5,2015,3,0.76,209.16022121202627,146.41215484841837,0.0,936.4975625740632
Therapy C,North,2015-05-01,17,6,2015-11-01,23,b_launch_growth,0,835.8359625671485,800.4188984732485,727.7755719836236,617.8917016588209,426.97996291594654,764.1748840126701,709.2795440717238,68.39834245547557,108.06039058352485,17,5,2015,6,0.76,209.4211826941824,146.59482788592769,0.0,1026.7176452336323
Therapy C,North,2015-05-01,17,12,2016-05-01,29,b_launch_growth,0,835.8359625671485,800.4188984732485,727.7755719836236,617.8917016588209,426.97996291594654,764.1748840126701,709.2795440717238,68.39834245547557,108.06039058352485,17,5,2015,12,0.76,209.94408284072992,146.96085798851092,0.0,1172.6374334059617
Therapy C,North,2015-06-01,18,1,2015-07-01,19,b_launch_growth,0,870.4095719839631,835.8359625671485,764.3301815811379,654.2652784393429,453.71060838888127,800.1950142071782,745.6035875564452,68.02916839754333,106.0793904028252,18,6,2015,1,0.76,209.07330633494624,146.35131443446235,0.0,904.0000829280326
Therapy C,North,2015-06-01,18,3,2015-09-01,21,b_launch_growth,0,870.4095719839631,835.8359625671485,764.3301815811379,654.2652784393429,453.71060838888127,800.1950142071782,745.6035875564452,68.02916839754333,106.0793904028252,18,6,2015,3,0.76,209.24717222091093,146.47302055463763,0.0,967.8189579456445
Therapy C,North,2015-06-01,18,6,2015-12-01,24,b_launch_growth,0,870.4095719839631,835.8359625671485,764.3301815811379,654.2652784393429,453.71060838888127,800.1950142071782,745.6035875564452,68.02916839754333,106.0793904028252,18,6,2015,6,0.76,209.50824218862908,146.65576953204035,0.0,1054.2362428422189
Therapy C,North,2015-06-01,18,12,2016-06-01,30,b_launch_growth,0,870.4095719839631,835.8359625671485,764.3301815811379,654.2652784393429,453.71060838888127,800.1950142071782,745.6035875564452,68.02916839754333,106.0793904028252,18,6,2015,12,0.76,210.03135971252985,147.02195179877086,0.0,1192.654012551547
Therapy C,North,2015-07-01,19,1,2015-08-01,20,b_launch_growth,0,904.0000829280326,870.4095719839631,800.4188984732485,690.995632294169,482.95691590845456,835.5548110081199,781.6276364805485,67.21204236673655,103.58118445478408,19,7,2015,1,0.76,209.16022121202627,146.41215484841837,0.0,936.4975625740632
Therapy C,North,2015-07-01,19,3,2015-10-01,22,b_launch_growth,0,904.0000829280326,870.4095719839631,800.4188984732485,690.995632294169,482.95691590845456,835.5548110081199,781.6276364805485,67.21204236673655,103.58118445478408,19,7,2015,3,0.76,209.3341593766207,146.5339115636345,0.0,997.9050917440672
Therapy C,North,2015-07-01,19,6,2016-01-01,25,b_launch_growth,0,904.0000829280326,870.4095719839631,800.4188984732485,690.995632294169,482.95691590845456,835.5548110081199,781.6276364805485,67.21204236673655,103.58118445478408,19,7,2015,6,0.76,209.595337875,146.71673651249998,0.0,1080.4557150370724
Therapy C,North,2015-07-01,19,12,2016-07-01,31,b_launch_growth,0,904.0000829280326,870.4095719839631,800.4188984732485,690.995632294169,482.95691590845456,835.5548110081199,781.6276364805485,67.21204236673655,103.58118445478408,19,7,2015,12,0.76,210.11867286662095,147.08307100663467,0.0,1211.5364529565911
Therapy C,North,2015-08-01,20,1,2015-09-01,21,b_launch_growth,0,936.4975625740632,904.0000829280326,835.8359625671485,727.7755719836236,514.3692321961596,870.0818724930481,817.1283782528591,66.00959424801331,100.66160000691468,20,8,2015,1,0.76,209.24717222091093,146.47302055463763,0.0,967.8189579456445
Therapy C,North,2015-08-01,20,3,2015-11-01,23,b_launch_growth,0,936.4975625740632,904.0000829280326,835.8359625671485,727.7755719836236,514.3692321961596,870.0818724930481,817.1283782528591,66.00959424801331,100.66160000691468,20,8,2015,3,0.76,209.4211826941824,146.59482788592769,0.0,1026.7176452336323
Therapy C,North,2015-08-01,20,6,2016-02-01,26,b_launch_growth,0,936.4975625740632,904.0000829280326,835.8359625671485,727.7755719836236,514.3692321961596,870.0818724930481,817.1283782528591,66.00959424801331,100.66160000691468,20,8,2015,6,0.76,209.6824697683406,146.77772883783842,0.0,1105.3835856871065
Therapy C,North,2015-08-01,20,12,2016-08-01,32,b_launch_growth,0,936.4975625740632,904.0000829280326,835.8359625671485,727.7755719836236,514.3692321961596,870.0818724930481,817.1283782528591,66.00959424801331,100.66160000691468,20,8,2015,12,0.76,210.20602231808635,147.14421562266045,0.0,1229.3294260049524
Therapy C,North,2015-09-01,21,1,2015-10-01,22,b_launch_growth,0,967.8189579456445,936.4975625740632,870.4095719839631,764.3301815811379,547.5789794512422,903.6357391620196,851.915376684599,64.48348514452294,97.40938596168132,21,9,2015,1,0.76,209.3341593766207,146.5339115636345,0.0,997.9050917440672
Therapy C,North,2015-09-01,21,3,2015-12-01,24,b_launch_growth,0,967.8189579456445,936.4975625740632,870.4095719839631,764.3301815811379,547.5789794512422,903.6357391620196,851.915376684599,64.48348514452294,97.40938596168132,21,9,2015,3,0.76,209.50824218862908,146.65576953204035,0.0,1054.2362428422189
